Geo_FIPS,Geo_NAME,Geo_QNAME,Geo_NATION,Geo_STATE,Geo_COUNTY,Geo_CS,Geo_CT,Geo_BG,Geo_PLACE,Geo_CD,Geo_SLDUC,Geo_SLDLC,Geo_MSAMSA,Geo_CSA,SE_T001_001,SE_T002_001,SE_T011_001,SE_T012_001,SE_T003_000,SE_T003_001,SE_T004_000,SE_T004_001,SE_T013_001,SE_T013_002,SE_T014_001,SE_T014_002,SE_T015_000,SE_T015_001,SE_T015_002,SE_T016_000,SE_T016_001,SE_T016_002,SE_T017_000,SE_T017_001,SE_T017_002,SE_T018_000,SE_T018_001,SE_T018_002,SE_T019_000,SE_T019_001,SE_T019_002,SE_T005_000,SE_T005_002,SE_T005_003,SE_T005_004,SE_T005_005,SE_T005_006,SE_T005_007,SE_T005_008,SE_T006_000,SE_T006_002,SE_T006_003,SE_T006_004,SE_T006_005,SE_T006_006,SE_T006_007,SE_T006_008,SE_T025_000,SE_T025_002,SE_T025_003,SE_T025_004,SE_T025_005,SE_T025_006,SE_T025_007,SE_T025_008,SE_T026_000,SE_T026_002,SE_T026_003,SE_T026_004,SE_T026_005,SE_T026_006,SE_T026_007,SE_T026_008,SE_T027_000,SE_T027_002,SE_T027_003,SE_T027_004,SE_T027_005,SE_T027_006,SE_T027_007,SE_T027_008,SE_T020_000,SE_T020_001,SE_T020_002,SE_T021_000,SE_T021_001,SE_T021_002,SE_T022_000,SE_T022_001,SE_T022_002,SE_T023_000,SE_T023_001,SE_T023_002,SE_T024_000,SE_T024_001,SE_T024_002,SE_T028_000,SE_T028_001,SE_T028_002,SE_T028_003,SE_T028_004,SE_T028_005,SE_T028_006,SE_T028_007,SE_T028_008,SE_T028_009,SE_T029_000,SE_T029_001,SE_T029_002,SE_T029_003,SE_T029_004,SE_T029_005,SE_T029_006,SE_T029_007,SE_T029_008,SE_T029_009,SE_T030_000,SE_T030_001,SE_T030_002,SE_T030_003,SE_T030_004,SE_T030_005,SE_T030_006,SE_T030_007,SE_T030_008,SE_T030_009,SE_T031_000,SE_T031_001,SE_T031_002,SE_T031_003,SE_T031_004,SE_T031_005,SE_T031_006,SE_T031_007,SE_T031_008,SE_T031_009,SE_T032_000,SE_T032_001,SE_T032_002,SE_T032_003,SE_T032_004,SE_T032_005,SE_T032_006,SE_T032_007,SE_T032_008,SE_T032_009,SE_T007_000,SE_T007_002,SE_T007_003,SE_T007_004,SE_T007_005,SE_T007_006,SE_T007_007,SE_T007_008,SE_T008_000,SE_T008_002,SE_T008_003,SE_T008_004,SE_T008_005,SE_T008_006,SE_T008_007,SE_T008_008,SE_T033_000,SE_T033_002,SE_T033_003,SE_T033_004,SE_T033_005,SE_T033_006,SE_T033_007,SE_T033_008,SE_T034_000,SE_T034_002,SE_T034_003,SE_T034_004,SE_T034_005,SE_T034_006,SE_T034_007,SE_T034_008,SE_T035_000,SE_T035_002,SE_T035_003,SE_T035_004,SE_T035_005,SE_T035_006,SE_T035_007,SE_T035_008,SE_T009_000,SE_T009_002,SE_T009_003,SE_T009_004,SE_T009_005,SE_T009_006,SE_T009_007,SE_T009_008,SE_T010_000,SE_T010_002,SE_T010_003,SE_T010_004,SE_T010_005,SE_T010_006,SE_T010_007,SE_T010_008,SE_T036_000,SE_T036_002,SE_T036_003,SE_T036_004,SE_T036_005,SE_T036_006,SE_T036_007,SE_T036_008,SE_T037_000,SE_T037_002,SE_T037_003,SE_T037_004,SE_T037_005,SE_T037_006,SE_T037_007,SE_T037_008,SE_T038_000,SE_T038_002,SE_T038_003,SE_T038_004,SE_T038_005,SE_T038_006,SE_T038_007,SE_T038_008,SE_T040_001,SE_T040_002,SE_T040_003,SE_T040_004,SE_T040_005,SE_T040_006,SE_T040_007,SE_T040_008,SE_T040_009,SE_T040_010,SE_T039_001,SE_T039_002,SE_T039_003,SE_T039_004,SE_T039_005,SE_T039_006,SE_T039_007,SE_T039_008,SE_T039_009,SE_T039_010,SE_T041_001,SE_T041_002,SE_T041_003,SE_T041_004,SE_T041_005,SE_T041_006,SE_T041_007,SE_T041_008,SE_T041_009,SE_T041_010,SE_T042_001,SE_T042_002,SE_T042_003,SE_T042_004,SE_T042_005,SE_T042_006,SE_T042_007,SE_T042_008,SE_T042_009,SE_T042_010,SE_T043_001,SE_T043_002,SE_T043_003,SE_T043_004,SE_T043_005,SE_T043_006,SE_T043_007,SE_T043_008,SE_T043_009,SE_T043_010,SE_T050_000,SE_T050_001,SE_T050_002,SE_T050_003,SE_T050_004,SE_T050_005,SE_T050_006,SE_T050_007,SE_T050_008,SE_T050_009,SE_T051_000,SE_T051_001,SE_T051_002,SE_T051_003,SE_T051_004,SE_T051_005,SE_T051_006,SE_T051_007,SE_T051_008,SE_T051_009,SE_T052_000,SE_T052_001,SE_T052_002,SE_T052_003,SE_T052_004,SE_T052_005,SE_T052_006,SE_T052_007,SE_T052_008,SE_T052_009,SE_T053_000,SE_T053_001,SE_T053_002,SE_T053_003,SE_T053_004,SE_T053_005,SE_T053_006,SE_T053_007,SE_T053_008,SE_T053_009,SE_T054_000,SE_T054_001,SE_T054_002,SE_T054_003,SE_T054_004,SE_T054_005,SE_T054_006,SE_T054_007,SE_T054_008,SE_T054_009,SE_T060_000,SE_T060_001,SE_T060_002,SE_T061_000,SE_T061_001,SE_T061_002,SE_T062_000,SE_T062_001,SE_T062_002,SE_T063_000,SE_T063_001,SE_T063_002,SE_T064_000,SE_T064_001,SE_T064_002,SE_T055_000,SE_T055_001,SE_T055_002,SE_T056_000,SE_T056_001,SE_T056_002,SE_T057_000,SE_T057_001,SE_T057_002,SE_T058_000,SE_T058_001,SE_T058_002,SE_T059_000,SE_T059_001,SE_T059_002
"01","Alabama","Alabama","00","01",,,,,,,,,,,5024279,4779736,244543,5.11624491394504,5024279,99.2016513887195,4779736,94.3732829276886,244543,4.82836846103091,5.11624491394504,5.11624509738687,2288330,2011947,276383,2171853,1883791,288062,116477,128156,-11679,5.36302410890608,6.80309015172065,-4.05433552499115,2.66453525910038E-15,1.18548611907361,-1.18548611907361,5024279,3220452,1296162,33625,76660,2984,137443,256953,4779736,3275394,1251311,28218,53595,3057,96910,71251,244543,-54942,44851,5407,23065,-73,40533,185702,5.11624491394504,-1.67741651844022,3.58432076438232,19.1615281026295,43.0357309450508,-2.3879620543016,41.8254050149623,260.630727989783,0,-4.4288778337481,-0.381530074168551,0.0788829205182075,0.404494824797173,-0.00456590103812507,0.708058749402568,3.62353731423683,5024279,4760232,264047,4779736,4594134,185602,244543,166098,78445,5.11624491394504,3.61543655452801,42.2651695563625,2.66453525910038E-15,-1.37231923455723,1.37231923455723,5024279,264047,4760232,3171351,1288159,23119,75918,2612,14455,184618,4779736,185602,4594134,3204402,1244437,25907,52937,1976,4030,60445,244543,78445,166098,-33051,43722,-2788,22981,636,10425,124173,5.11624491394504,42.2651695563625,3.61543655452801,-1.03142489612727,3.51339601763689,-10.7615702319836,43.4119802784442,32.1862348178138,258.684863523573,205.431383902721,2.66453525910038E-15,1.37231923455723,-1.37231923455723,-3.92088206780223,-0.397001136277469,-0.0818717585121316,0.403492987350124,0.0106463633986179,0.203388691789768,2.40990768549609,3917166,2595046,981723,24552,60508,2115,87225,165997,3647277,2576913,906778,21036,40681,2125,61471,38273,269889,18133,74945,3516,19827,-10,25754,127724,7.39973958654635,0.703671408386701,8.26497775640785,16.7142042213349,48.7377399768934,-0.470588235294118,41.8961786858844,333.718287043085,-8.88178419700125E-16,-4.40501759108138,0.200292491354889,0.0500206215558419,0.42930812579291,-0.00426952715851485,0.541343054615354,3.1883228249209,1107113,625406,314439,9073,16152,869,50218,90956,1132459,698481,344533,7182,12914,932,35439,32978,-25346,-73075,-30094,1891,3238,-63,14779,57978,-2.23813842267137,-10.4619882287421,-8.73472207306702,26.3297131718184,25.0735635744154,-6.75965665236052,41.7026439797963,175.808114500576,-8.88178419700125E-16,-5.18845216016258,-2.02173351303956,0.185323729512368,0.318579331640382,-0.00380634586539069,1.40655686236279,5.303532095552,3917166,166856,3750310,2564544,976732,18137,59997,1872,9084,119944,3647277,118336,3528941,2530761,902278,19550,40229,1414,1839,32870,269889,48520,221369,33783,74454,-1413,19768,458,7245,87074,7.39973958654635,41.0018929150892,6.27295837476455,1.33489491895916,8.25178049337344,-7.22762148337596,49.1386810509831,32.3903818953324,393.964110929853,264.904167934287,-6.88338275267597E-15,1.01510745684162,-1.01510745684162,-3.91831042028539,0.196258663873355,-0.0730030100631377,0.42865578741693,0.00902100350728651,0.181481172587616,2.16078934612172,1107113,97191,1009922,606807,311427,4982,15921,740,5371,64674,1132459,67266,1065193,673641,342159,6357,12708,562,2191,27575,-25346,29925,-55271,-66834,-30732,-1375,3213,178,3180,37099,-2.23813842267137,44.4875568637945,-5.18882493595057,-9.92130823391094,-8.98178916819374,-21.62969954381,25.2832861189802,31.6725978647687,145.139205842081,134.538531278332,-8.43769498715119E-15,2.8389609905578,-2.8389609905578,-4.67495024881222,-2.0841601493589,-0.111345593491431,0.315904756854366,0.0172139915198731,0.291662875681229,3.40671337704928,3917166,3750310,166856,3647277,3528941,118336,269889,221369,48520,7.39973958654635,6.27295837476455,41.0018929150892,-6.88338275267597E-15,-1.01510745684162,1.01510745684162,1107113,1009922,97191,1132459,1065193,67266,-25346,-55271,29925,-2.23813842267137,-5.18882493595057,44.4875568637945,-8.43769498715119E-15,-2.8389609905578,2.8389609905578
"02","Alaska","Alaska","00","02",,,,,,,,,,,733391,710221,23170,3.26236481320603,733391,1.28434721067942,710221,1.24377086753989,23170,0.0405763431395301,3.26236481320603,3.26236481320614,326200,269148,57052,306960,258054,48906,19240,11094,8146,6.2679176439927,4.29910018833267,16.6564429722324,0,-1.55751446873971,1.55751446873971,733391,435392,21898,111575,44032,12698,18272,89524,710221,473566,23263,104871,38135,7409,11102,51875,23170,-38174,-1365,6704,5897,5289,7170,37649,3.26236481320603,-8.06096721470714,-5.86768688475261,6.39261568975217,15.4634849875443,71.3861519773249,64.582958025581,72.5763855421687,-8.88178419700125E-16,-7.31171374496105,-0.28960321663289,0.447609173925326,0.634436089137156,0.688212889303191,0.928265039854303,4.90279376937396,733391,683567,49824,710221,670972,39249,23170,12595,10575,3.26236481320603,1.87712751053695,26.9433616143086,3.5527136788005E-15,-1.26733958208715,1.26733958208715,733391,49824,683567,421758,20731,108838,43449,12455,4575,71761,710221,39249,670972,455310,21949,102556,37459,7219,1111,45368,23170,10575,12595,-33552,-1218,6282,5990,5236,3464,26393,3.26236481320603,26.9433616143086,1.87712751053695,-7.36904526586282,-5.54922775525081,6.12543390927883,15.990816626178,72.5308214434132,311.791179117912,58.1753658966673,3.5527136788005E-15,1.26733958208715,-1.26733958208715,-6.60028187297205,-0.263714233314915,0.400366126959345,0.650123980880752,0.68183136746083,0.467384400261972,3.39695064863691,554003,349626,17297,76714,34638,8249,14147,53332,522844,368886,16904,70630,28312,4599,7988,25525,31159,-19260,393,6084,6326,3650,6159,27807,5.95952138687639,-5.22112522567948,2.3248935163275,8.61390344046439,22.3438824526702,79.3650793650794,77.1031547320981,108.940254652302,-3.5527136788005E-15,-7.44469615926139,-0.110901474403132,0.338407922781864,0.837313210388312,0.609368832193608,1.02579831365829,4.74470935464245,179388,85766,4601,34861,9394,4449,4125,36192,187377,104680,6359,34241,9823,2810,3114,26350,-7989,-18914,-1758,620,-429,1639,1011,9842,-4.26359691957924,-18.0683989300726,-27.6458562667086,1.81069478111036,-4.36730123180291,58.3274021352313,32.4662813102119,37.3510436432638,4.44089209850063E-15,-8.05564850747232,-0.828861390886768,1.15944111157554,-0.0056786822918653,0.980448565924241,0.637594715407774,6.1127041877434,554003,33441,520562,340580,16566,75017,34290,8122,3308,42679,522844,24437,498407,356978,16129,69383,27883,4496,718,22820,31159,9004,22155,-16398,437,5634,6407,3626,2590,19859,5.95952138687639,36.8457666653026,4.44516228704653,-4.59356038747486,2.70940541881084,8.12014470403413,22.9781587347129,80.6494661921708,360.724233983287,87.0245398773006,8.43769498715119E-15,1.36238824675841,-1.36238824675841,-6.79999571418271,-0.0946224487032188,0.270595154925796,0.85654890888628,0.606144717347386,0.459782823638541,3.33915831132951,179388,16383,163005,81178,4165,33821,9159,4333,1267,29082,187377,14812,172565,98332,5820,33173,9576,2723,393,22548,-7989,1571,-9560,-17154,-1655,648,-417,1610,874,6534,-4.26359691957924,10.6062651903862,-5.53994147132964,-17.4449823048448,-28.4364261168385,1.95339583396135,-4.3546365914787,59.1259640102828,222.391857506361,28.9781798829164,-4.21884749357559E-15,1.22779894738114,-1.22779894738114,-7.22541077276035,-0.784254609717756,1.14966609033604,-0.0048598339805847,0.962214721230039,0.496552687969065,4.1782927695424,554003,520562,33441,522844,498407,24437,31159,22155,9004,5.95952138687639,4.44516228704653,36.8457666653026,8.43769498715119E-15,-1.36238824675841,1.36238824675841,179388,163005,16383,187377,172565,14812,-7989,-9560,1571,-4.26359691957924,-5.53994147132964,10.6062651903862,-4.21884749357559E-15,-1.22779894738114,1.22779894738114
"04","Arizona","Arizona","00","04",,,,,,,,,,,7151502,6392005,759497,11.8819838219776,7151502,62.9237735671027,6392005,56.2412070658729,759497,6.6825665012298,11.8819838219776,11.8819756009198,3082000,2705878,376122,2844522,2380986,463536,237478,324892,-87414,8.34860830747662,13.6452713287688,-18.8580822201512,8.88178419700125E-16,4.0919145037036,-4.0919145037036,7151502,4322337,339150,319512,257430,16397,899870,996806,6392005,4667116,259008,296523,176695,12648,761716,218300,759497,-344779,80142,22989,80735,3749,138154,778506,11.8819838219776,-7.38741012651068,30.9419014084507,7.75285559636183,45.6917286850222,29.6410499683744,18.1372059927847,356.622079706826,-1.56445434580377E-05,-12.5753298827705,0.690298504319404,-0.171206200997254,0.835350793242548,0.0314083207443173,0.666252042026766,10.5232107788912,7151502,4959249,2192253,6392005,4496857,1895148,759497,462392,297105,11.8819838219776,10.2825595743872,15.6771397273458,5.55111512312578E-15,-1.00571629900219,1.0057162990022,7151502,2192253,4959249,3816547,317161,263930,248837,14323,31611,266840,6392005,1895148,4496857,3695643,239101,257420,170509,10959,8595,114631,759497,297105,462392,120904,78060,6510,78328,3364,23016,152209,11.8819838219776,15.6771397273458,10.2825595743872,3.27152812108745,32.6472913120397,2.52894103022298,45.9377510864529,30.6962314079752,267.783595113438,132.781708263908,5.55111512312578E-15,1.0057162990022,-1.00571629900219,-4.44957861129101,0.694260560394352,-0.336664979671889,0.811971362169572,0.0288310538534349,0.307554182191392,1.93789448880849,5541976,3549308,247633,226604,205298,11803,634704,666626,4762995,3641561,182710,197969,136153,9221,483340,112042,778981,-92253,64923,28635,69145,2582,151364,554584,16.3548565555916,-2.53333666523779,35.5333588747195,14.4643858381868,50.7847788884564,28.001301377291,31.3162577067903,494.978668713518,-2.0995193152018E-05,-12.4111883186496,0.632284253617817,-0.0675308946581347,0.845860251900502,0.0193779019795268,1.30484932313319,9.6763264874836,1609526,773029,91517,92908,52132,4594,265166,330180,1629010,1025556,76298,98554,40542,3427,278376,106258,-19484,-252527,15219,-5646,11590,1167,-13210,223922,-1.19606386701125,-24.6234237818315,19.9467875960051,-5.72883901211519,28.5876375117162,34.0531076743507,-4.74538034888065,210.734250597602,-6.13869773644637E-05,-14.9274193301652,1.00225611821445,-0.277549490751049,0.750215169743372,0.0750524756184414,-0.613872981832461,13.991256652195,5541976,1489617,4052359,3218094,236894,189473,199796,10590,23269,174243,4762995,1191203,3571792,3017893,172249,175202,132317,8200,5560,60372,778981,298414,480567,200201,64645,14271,67479,2390,17709,113871,16.3548565555916,25.0514815694722,13.454506869381,6.63380046940034,37.5299711464218,8.14545496055981,50.9979821186998,29.1463414634146,318.507194244604,188.615583383025,-5.55111512312578E-15,1.86926933758096,-1.86926933758097,-5.29361857848608,0.658139319469428,-0.259529016050009,0.827119143990119,0.0189264941320837,0.3031350185477,1.87653728562264,1609526,702636,906890,598453,80267,74457,49041,3733,8342,92597,1629010,703946,925065,677750,66852,82218,38192,2759,3035,54259,-19484,-1310,-18175,-79297,13415,-7761,10849,974,5307,38338,-1.19606386701125,-0.186093819696397,-1.96472680298141,-11.7000368867577,20.0667145335966,-9.43953878712691,28.4064725596984,35.3026458861906,174.859967051071,70.6574024585783,-6.13869773624653E-05,0.441722827047902,-0.441784214025265,-4.42308338860827,0.883153960630295,-0.421094173677262,0.702430449218524,0.0625649664616068,0.331979759156658,2.42226421279319,5541976,4052359,1489617,4762995,3571792,1191203,778981,480567,298414,16.3548565555916,13.454506869381,25.0514815694722,-5.55111512312578E-15,-1.86926933758097,1.86926933758096,1609526,906890,702636,1629010,925065,703946,-19484,-18175,-1310,-1.19606386701125,-1.96472680298141,-0.186093819696397,-6.13869773624653E-05,-0.441784214025265,0.441722827047902
"05","Arkansas","Arkansas","00","05",,,,,,,,,,,3011524,2915910,95614,3.27904496366486,3011524,57.9218903838282,2915910,56.0829063312137,95614,1.83898405261449,3.27904496366486,3.27904556471065,1365265,1199395,165870,1316298,1147082,169216,48967,52313,-3346,3.72005427342441,4.56052836676018,-1.97735438729198,-1.33226762955019E-15,0.706157928264317,-0.706157928264318,3011524,2114512,453783,27177,51839,14533,136105,213575,2915910,2245223,449895,22248,36102,5863,99569,57010,95614,-130711,3888,4929,15737,8670,36536,156565,3.27904496366486,-5.82173797435711,0.864201647050979,22.1548004314995,43.5903828042768,147.876513730172,36.6941517942331,274.627258375724,7.105427357601E-15,-6.78503215330659,-0.36075619318591,0.13944694036919,0.48325031403428,0.281510278310262,1.10479238153601,5.13678843224277,3011524,2754677,256847,2915910,2729862,186048,95614,24815,70799,3.27904496366486,0.90902030945154,38.0541580667355,-2.66453525910038E-15,-2.14836084407765,2.14836084407764,3011524,256847,2754677,2063550,449884,20549,51210,14280,8047,147157,2915910,186048,2729862,2173464,447102,20183,35647,5509,2121,45837,95614,70799,24815,-109914,2782,366,15563,8771,5926,101320,3.27904496366486,38.0541580667355,0.90902030945154,-5.05708859221961,0.622229379425724,1.8134073229946,43.6586529020675,159.212198221093,279.396511079679,221.044134651046,-2.66453525910038E-15,2.14836084407764,-2.14836084407765,-6.01631804458702,-0.394440675666036,-0.00982258965947069,0.477967927262157,0.285249508652486,0.194468032010393,3.31450070329856,2312273,1683440,333515,20162,40043,8394,90012,136707,2204437,1751824,315462,16155,27062,3420,60790,29725,107836,-68384,18053,4007,12981,4974,29222,106982,4.89177055184612,-3.90358848834129,5.72271779168331,24.8034664190653,47.9676298869263,145.438596491228,48.0704063168284,359.905803195963,-4.53630564267726E-05,-6.6635388880194,0.113365626884679,0.139115686917127,0.504144149642339,0.207877765606694,1.13517273615757,4.56381755975457,699251,431072,120268,7015,11796,6139,46093,76868,711473,493400,134433,6093,9040,2443,38779,27285,-12222,-62328,-14165,922,2756,3696,7314,49583,-1.71784452818308,-12.6323469801378,-10.5368473514688,15.132118824881,30.4867256637168,151.289398280802,18.8607235875087,181.722558182151,4.44089209850063E-15,-7.70140551789624,-1.69547845701009,0.146823996977079,0.416344509389011,0.534567264376242,1.14124440717055,7.15790379699346,2312273,162002,2150271,1653772,331235,15691,39675,8250,5260,96388,2204437,111092,2093345,1708903,313887,14876,26790,3171,1032,24686,107836,50910,56926,-55131,17348,815,12885,5079,4228,71702,4.89177055184612,45.8268822237425,2.71937974867974,-3.22610469991568,5.5268297189753,5.47862328582952,48.0963045912654,160.170293282876,409.68992248062,290.456128979989,0,1.96670697009147,-1.96670697009147,-5.99957763264177,0.0862081669390585,0.00377551494600212,0.500567825216159,0.212945528309199,0.180667115340833,3.04870651179905,699251,94845,604406,409778,118649,4858,11535,6030,2787,50769,711473,74955,636517,464561,133215,5307,8857,2338,1089,21151,-12222,19890,-32111,-54783,-14566,-449,2678,3692,1698,29618,-1.71784452818308,26.5359215529318,-5.04479848927837,-11.7924233846578,-10.9342041061442,-8.46052383644244,30.2359715479282,157.912745936698,155.922865013774,140.031204198383,0.000140553471458915,3.02861352591553,-3.02847297244407,-6.69324238098014,-1.75581778385457,-0.0511738976260776,0.404740141932035,0.533737271032708,0.245506595902174,4.28763652767833,2312273,2150271,162002,2204437,2093345,111092,107836,56926,50910,4.89177055184612,2.71937974867974,45.8268822237425,0,-1.96670697009147,1.96670697009147,699251,604406,94845,711473,636517,74955,-12222,-32111,19890,-1.71784452818308,-5.04479848927837,26.5359215529318,0.000140553471458915,-3.02847297244407,3.02861352591553
"06","California","California","00","06",,,,,,,,,,,39538223,37253956,2284267,6.13160921755531,39538223,253.680530383159,37253956,239.024480116416,2284267,14.656050266743,6.13160921755531,6.13161056122987,14392140,13475623,916517,13680080,12577497,1102583,712060,898126,-186066,5.20508651996187,7.14073714348729,-16.8754642507639,1.33226762955019E-15,1.69159276594302,-1.69159276594302,39538223,16296122,2237044,631016,6085947,157263,8370596,5760235,37253956,21453933,2299072,362801,4861007,144386,6317373,1815384,2284267,-5157811,-62028,268215,1224940,12877,2053223,3944851,6.13160921755531,-24.0413307900234,-2.69795813267266,73.9289582994534,25.1993054114096,8.91845469782389,32.5012152994607,217.301188068199,0,-16.3722136256759,-0.513422443568679,0.622105501409654,2.34426834691582,0.0101770246860628,4.21330613372445,9.69577906250864,39538223,23958571,15579652,37253956,23240236,14013720,2284267,718335,1565932,6.13160921755531,3.09091095288361,11.174277779205,0,-1.78729694745666,1.78729694745666,39538223,15579652,23958571,13714587,2119286,156085,5978795,138167,223929,1627722,37253956,14013720,23240236,14956252,2163804,162250,4775070,128577,85587,968696,2284267,1565932,718335,-1241665,-44518,-6165,1203725,9590,138342,659026,6.13160921755531,11.174277779205,3.09091095288361,-8.30197966709842,-2.05739521694202,-3.79969183359014,25.208530974415,7.4585656843759,161.639033965439,68.0322825736867,0,1.78729694745666,-1.78729694745666,-5.45984053515203,-0.448158748848754,-0.040754325138698,2.30393856531003,0.00431521876019547,0.336621450131866,1.51658142748072,30827105,13443813,1757768,475594,4970407,120850,6063596,3995077,27958915,16786242,1716141,262022,3862414,105937,4193936,1032223,2868190,-3342429,41627,213572,1107993,14913,1869660,2962854,10.2585883608144,-19.9117169882336,2.42561654316283,81.5091862515361,28.686541629147,14.0772345828181,44.580079428966,287.036231511989,-7.105427357601E-15,-16.4285957699568,-0.436060541141195,0.605610684510358,2.30888968311988,0.0131227348406671,4.66933683731896,9.26769637130814,8711118,2852309,479276,155422,1115540,36413,2307000,1765158,9295041,4667691,582931,100779,998593,38449,2123436,783161,-583923,-1815382,-103655,54643,116947,-2036,183564,981997,-6.28209170890155,-38.8925059520864,-17.7816928590176,54.2206213596086,11.7111776269211,-5.2953262763661,8.64466835826462,125.388904707972,1.07584248461023E-05,-17.4736855899766,-0.769530845298882,0.699956414358225,2.06264601235652,0.00435537024243687,3.63857081145992,11.8376985852832,30827105,11083294,19743811,11672897,1694380,122657,4906293,109178,162339,1076067,27958915,9257499,18701416,12409857,1640279,125020,3809082,96399,59024,561755,2868190,1825795,1042395,-736960,54101,-2363,1097211,12779,103315,514312,10.2585883608144,19.7223353737332,5.5738827477021,-5.93850517375019,3.29828035352522,-1.8900975843865,28.8051294248851,13.2563615805143,175.038967199783,91.5545032977009,-5.77315972805081E-15,2.84199987343439,-2.8419998734344,-6.52035325988514,-0.370350931684579,-0.0492692621272422,2.29166169607598,0.00937429384322169,0.315501474452151,1.48143611589122,8711118,4496358,4214760,2041690,424906,33428,1072502,28989,61590,551655,9295041,4756220,4538820,2546395,523525,37230,965988,32178,26563,406941,-583923,-259862,-324060,-504705,-98619,-3802,106514,-3189,35027,144714,-6.28209170890155,-5.46362447489813,-7.13974116620619,-19.8203735084305,-18.837495821594,-10.2121944668278,11.026430970157,-9.91049785567779,131.863870797726,35.5614204516134,1.0758424834334E-05,0.446878371721249,-0.446867613296414,-3.95744990286111,-0.754560773725865,-0.0167966644095046,1.91936617156356,-0.013402969973655,0.42125146302272,1.95472506308744,30827105,19743811,11083294,27958915,18701416,9257499,2868190,1042395,1825795,10.2585883608144,5.5738827477021,19.7223353737332,-5.77315972805081E-15,-2.8419998734344,2.84199987343439,8711118,4214760,4496358,9295041,4538820,4756220,-583923,-324060,-259862,-6.28209170890155,-7.13974116620619,-5.46362447489813,1.0758424834334E-05,-0.446867613296414,0.446878371721249
"08","Colorado","Colorado","00","08",,,,,,,,,,,5773714,5029189,744525,14.8040767606865,5773714,55.7109000193552,5029189,48.5269386522727,744525,7.1839613670825,14.8040767606865,14.804068763868,2491404,2257815,233589,2212898,1972868,240031,278506,284947,-6442,12.5855778260001,14.4432876401259,-2.68382000658248,-4.51896110891248E-05,1.47106460677385,-1.47110979638494,5773714,4082927,234828,74129,199827,10287,464046,707670,5029189,4089203,201737,56010,139020,6623,364141,172456,744525,-6276,33091,18119,60807,3664,99905,535214,14.8040767606865,-0.153477340205414,16.4030396010648,32.3495804320657,43.7397496763056,55.3223614676129,27.4358009672078,310.34814677367,-1.98839216345448E-05,-10.5936101272126,0.0558687123278702,0.170206501505608,0.696715709979637,0.0464783325973496,0.796667220490461,8.82765376639007,5773714,4510324,1263390,5029189,3990501,1038688,744525,519823,224702,14.8040767606865,13.0265097039194,21.6332527188145,-2.66453525910038E-15,-1.22856503068841,1.22856503068841,5773714,1263390,4510324,3760663,221310,33768,195220,9005,29560,260798,5029189,1038688,3990501,3520793,188778,31244,135556,5661,7622,100847,744525,224702,519823,239870,32532,2524,59664,3344,21938,159951,14.8040767606865,21.6332527188145,13.0265097039194,6.81295378626349,17.2329402790579,8.07835104340033,44.0142819203871,59.0708355414238,287.824717921805,158.607593681518,-2.66453525910038E-15,1.22856503068841,-1.22856503068841,-4.87296215754497,0.0794143937976714,-0.036395736662898,0.685800954226064,0.0434025865253724,0.360420229843399,2.51175469912695,4509576,3308162,175400,56575,158934,7488,332660,470357,3803582,3180748,145660,40624,105563,4694,236004,90288,705994,127414,29740,15951,53371,2794,96656,380069,18.5612930127443,4.00578731795163,20.417410407799,39.2649665222529,50.5584342998967,59.5227950575202,40.9552380468128,420.951842991317,2.62910067423405E-05,-10.2664631059994,0.0599528780008733,0.18650667660336,0.749009269540124,0.0426366670831533,1.17196397262632,8.05641993315233,1264138,774765,59428,17554,40893,2799,131386,237313,1225607,908454,56077,15386,33457,1929,128136,82168,38531,-133689,3351,2168,7436,870,3250,155145,3.1438299552793,-14.7161000997299,5.9757119674733,14.0907318341349,22.2255432345996,45.1010886469673,2.536367609415,188.814380294032,5.32907051820075E-15,-12.8347734964009,0.125621923870497,0.133236270334467,0.505021509666049,0.0640243011572045,-0.0615738116801087,12.0684433030528,4509576,864196,3645380,3095664,168127,26942,155965,6646,21838,170198,3803582,664463,3139119,2810513,138811,23946,103333,4104,4850,53562,705994,199733,506261,285151,29316,2996,52632,2542,16988,116636,18.5612930127443,30.0593110526847,16.1274867247785,10.1458701667631,21.1193637391849,12.511484172722,50.9343578527673,61.9395711500975,350.268041237113,217.758858892498,0,1.69417425515678,-1.69417425515678,-5.24476254732752,0.0787409626998081,-0.0321246881044193,0.741800539366471,0.0394769826422035,0.356747004349897,2.36594749121678,1264138,399194,864944,664999,53183,6826,39255,2359,7722,90600,1225607,374225,851382,710280,49967,7298,32223,1557,2772,47285,38531,24969,13562,-45281,3216,-472,7032,802,4950,43315,3.1438299552793,6.67218919099472,1.59293947957556,-6.37509151320606,6.4362479236296,-6.4675253494108,21.8229215156876,51.5093127809891,178.571428571429,91.6041027810088,0,1.04450640277058,-1.04450640277058,-5.34838723354237,0.130137887338692,-0.0554873526574064,0.476131852179932,0.0595702816936364,0.384677387566837,3.30885077465009,4509576,3645380,864196,3803582,3139119,664463,705994,506261,199733,18.5612930127443,16.1274867247785,30.0593110526847,0,-1.69417425515678,1.69417425515678,1264138,864944,399194,1225607,851382,374225,38531,13562,24969,3.1438299552793,1.59293947957556,6.67218919099472,0,-1.04450640277058,1.04450640277058
